Id,AegisName,Name,Category,Reason
1672,Safety_Rod,Safety Rod,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1675,Walking_Stick_,Gentleman's Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1676,Baculum_Daemonicum,Baculum Daemonicum,Weapons,Regional/uncertain client entry excluded from merchant (Server=iRO)
1677,Ru_Blue_Wand,Ru Blue Wand,Weapons,Regional/uncertain client entry excluded from merchant (Server=iRO)
1678,Ru_Gold_Wand,Ru Gold Wand,Weapons,Regional/uncertain client entry excluded from merchant (Server=iRO)
1679,Rafini_Staff_S,Laphine Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1682,Shadow_Staff,Shadow Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1688,Staff_of_Trust,Thunder Wand,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1689,Staff_of_Trust2,[Rental] Hunting Wand,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1698,Thanos_Staff_J,Requiem Arc Wand,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1833,Claw_Of_Flash,Claw of Flash,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1835,Spartacus,Spartacus,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1837,Iron_nail,Iron Nail,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1840,Thanos_Knuckle_J,Requiem Knuckle,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1841,Claw_Of_Flash_,Claw of Flash,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1842,Diva_Claw,Diva Claw,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1843,Mirage_Claw,Mirage Claw,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1844,Sinister_Fist_J,Fist of Evil,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1861,Variant_Claw,Abyss Claw,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1936,Ru_Blue_Violin,Ru Blue Violin,Weapons,Regional/uncertain client entry excluded from merchant (Server=iRO)
1937,Ru_Gold_Violin,Ru Gold Violin,Weapons,Regional/uncertain client entry excluded from merchant (Server=iRO)
1940,Trumpet_Shell,Trumpet Shell,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1942,Thanos_Violin_J,Requiem Violin,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1943,Erhu,Erhu,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1945,Diva_Viollin,Diva Viollin,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1946,Mirage_Viollin,Mirage Viollin,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1947,Sinister_Viollin_J,Violin of Evil,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1948,Hippie_Guitar_J,Hippie Guitar,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1991,Ru_Blue_Whip,Ru Blue Whip,Weapons,Regional/uncertain client entry excluded from merchant (Server=iRO)
1992,Ru_Gold_Whip,Ru Gold Whip,Weapons,Regional/uncertain client entry excluded from merchant (Server=iRO)
1993,Concertina_Wire,Barbed Wire,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1998,Thanos_Whip_J,Requiem Blade Whip,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
1999,Moonlight_Bell,Phantom Bell,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2017,Divine_Cross_,Divine Cross,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2028,Aion_Staff,Iron Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2029,TStaff_Of_E_Slayer_J,Devil God's Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2031,Tw_Staff_Of_Malang_J,Cat's cane - Swordfish,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2032,Thanos_Rod_J,Requiem Wizardry Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2034,Avenger_Wizardy_Staff,Avenger Wizard Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2035,Diva_Staff,Diva Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2036,Mirage_Staff,Mirage Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2037,Sinister_Staff_J,Staff of Evil,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2038,Staff_170_J,Sunflower Kid,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2041,Jirant_Staff,Flame Thunder Witch's Wand,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2042,Neev_Wizardy_Staff,Neev Wizardy Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2043,Neev_Arc_Wand,Neev Arc Wand,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2044,Neev_Holy_Stick,Neev Holy Stick,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2045,Neev_Divine_Cross,Neev Divine Cross,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2053,Variant_Staff,Abyss Staff,Weapons,Regional/uncertain client entry excluded from merchant (Server=jRO)
2154,Toy_Shield,Toy Shield,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2157,Insecticide,Pesticide,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2166,Exorcism_Bible_,Devil's Bible Drive,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2175,Esprit_Shield,Esprit Shield,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2176,Dark_Book,Black Book,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2177,Shield_Of_Death,Shield Of Death,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2184,Bunker_Shield,Bunker Shield,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2188,Svalinn_J,Svalinn,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2189,Mad_Bunny,Mad Bunny Shield,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2190,Ancient_Shield_Of_Aeon,Ancient Shield Of Aeon,Shields,Regional/uncertain client entry excluded from merchant (Server=iRO)
2191,Solomon_Key,Solomon's Key,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2192,Rose_Of_Eden,Rose of Eden,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2193,Fallen_Angel_Shield,Fallen Angel Shield,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2196,White_Gold_Shield,White Gold Shield,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2197,Iron_Shield,Iron Shield,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2198,Lapine_Shield,Lapine Shield,Shields,Regional/uncertain client entry excluded from merchant (Server=jRO)
2400,Pollux_Shoes_J,Pollux Shoes,Shoes,Regional/uncertain client entry excluded from merchant (Server=jRO)
2464,No_Fear_Shoes,No Fear Shoes,Shoes,Regional/uncertain client entry excluded from merchant (Server=iRO)
2466,Training_Shoes,Training Shoes,Shoes,Regional/uncertain client entry excluded from merchant (Server=jRO)
2474,Lehmannza_Shoes,Lehmannza Shoes,Shoes,Regional/uncertain client entry excluded from merchant (Server=bRO)
2481,Rune_Boots,Rune Boots,Shoes,Regional/uncertain client entry excluded from merchant (Server=jRO)
2482,Shoes_Of_Valor,Shoes Of Valor,Shoes,Regional/uncertain client entry excluded from merchant (Server=idRO)
2487,Vital_Tree_Shoes_,Vital Tree Shoes,Shoes,Regional/uncertain client entry excluded from merchant (Server=jRO)
2488,Fricco_Shoes_,Fricco Shoes,Shoes,Regional/uncertain client entry excluded from merchant (Server=jRO)
2489,Vidar's_Boots_,Vidar's Boots,Shoes,Regional/uncertain client entry excluded from merchant (Server=jRO)
2490,Rune_Boots_,Rune Boots,Shoes,Regional/uncertain client entry excluded from merchant (Server=jRO)
2493,Goibne_Combat_Boots_,Goibne's Greaves,Shoes,Regional/uncertain client entry excluded from merchant (Server=jRO)
2494,Chrystal_Pumps_,Crystal Pumps,Shoes,Regional/uncertain client entry excluded from merchant (Server=jRO)
2495,Egir_Shoes,Egir Shoes,Shoes,Regional/uncertain client entry excluded from merchant (Server=jRO)
2572,Katabart_Sholder,Katabart Sholder,Garments,Regional/uncertain client entry excluded from merchant (Server=jRO)
2579,Magic_Stole,Magic Stole,Garments,Regional/uncertain client entry excluded from merchant (Server=jRO)
2583,Holy_Cape,Holy Cape,Garments,Regional/uncertain client entry excluded from merchant (Server=jRO)
2584,Wanderer_Outer,Wanderer Outer,Garments,Regional/uncertain client entry excluded from merchant (Server=jRO)
2585,Muffler_Of_Valor,Muffler Of Valor,Garments,Regional/uncertain client entry excluded from merchant (Server=idRO)
2588,Ragamuffin_Cape_,Ragamuffin Cape,Garments,Regional/uncertain client entry excluded from merchant (Server=jRO)
2592,Boss_Domovoi_Cape,Boss Brownie Manteau,Garments,Regional/uncertain client entry excluded from merchant (Server=jRO)
2594,Wrapping_Manteau,Wrapping Manteau,Garments,Regional/uncertain client entry excluded from merchant (Server=jRO)
2597,Scarlet_Poncho,Crimson Poncho,Garments,Regional/uncertain client entry excluded from merchant (Server=jRO)
2599,Goibne_Shoulder_Arms_,Goibne's Spaulders,Garments,Regional/uncertain client entry excluded from merchant (Server=jRO)
2606,Whike_Black_Tail_L,Rental Black Tail of Hyukke,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2829,Greed_Clip,Greed Clip,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2834,F_All_In_One_Ring,All In One Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2835,F_Critical_Ring_C,Critical Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2836,F_Glove_C,Glove,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2837,F_Safety_Ring_C,Safety Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2838,F_Necklace_C,Necklace,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2839,F_Ring_C,Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2840,F_Rosary_C,Rosary,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2845,No_Fear_Belt,No Fear Belt,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2855,Whike_Black_Tail,Whike Black Tail,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2871,Brazilian_Emblem,Brazilian Emblem,Accessories,Regional/uncertain client entry excluded from merchant (Server=bRO)
2876,Necklace_Spica,Necklace Spica,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2877,Glove_Sabik,Glove Sabik,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2878,Bracelet_Arunairi,Bracelet Arunairi,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2879,Badge_Giorredart,Badge Giorredart,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2880,Ring_Lupak,Ring Lupak,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2882,Ecoro_Cardslip,Ecoro Cardslip,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2888,School_Bag,School Bag,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2889,Endure_Ring,Endure Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2893,Cursed_Heart,Cursed Heart,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2895,Medal_Of_Valor1,Medal Of Valor1,Accessories,Regional/uncertain client entry excluded from merchant (Server=idRO)
2896,Medal_Of_Valor2,Medal Of Valor2,Accessories,Regional/uncertain client entry excluded from merchant (Server=idRO)
2900,Morrigane's_Belt_,Morrigane's Belt,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2901,Morrigane's_Pendant_,Morrigane's Pendant,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2902,Morpheus's_Ring_,Morpheus's Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2903,Morpheus's_Armlet_,Morpheus's Armlet,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2905,Super_Ora_Ora,Super Ora Ora,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2906,Happy_Gauntlet,Happy Gauntlet,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2908,Light_Ring,Light Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2909,Darkness_Ring,Darkness Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2912,Xylitol_2011,Xylitol 2011,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2914,Wizard_Left_Eye,Wizard Left Eye,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2929,Charm_Str,Battle Hardened Amulet,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2930,Charm_Agi,Winning First Move Amulet,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2931,Charm_Vit,Good Health Amulet,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2932,Charm_Dex,Infallible Amulet,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2933,Charm_Int,Knowledgeable Amulet,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2934,Charm_Luk,Prosperous Business Amulet,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2937,RJC_Exp,RJC2012 EXP Necklace,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2938,RJC_Status,RJC2012 Status Necklace,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2939,RJC_Spell,RJC2012 Spell Necklace,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2943,Critical_Ring_,Critical Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2955,Neutral_Ring_J,Neutral Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2959,Fidelity_Necklace,Fidelity Necklace,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2960,Badge_Of_Manny,Badge Of Manny,Accessories,Regional/uncertain client entry excluded from merchant (Server=bRO)
2961,Magic_Carpet,Magic Carpet,Accessories,Regional/uncertain client entry excluded from merchant (Server=bRO)
2962,Willpower_Ring,Spirit Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2965,Angel_Egg,Angel Egg,Accessories,Regional/uncertain client entry excluded from merchant (Server=bRO)
2970,Pie_Fruit_Box,Pie Fruit Box,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2974,Eternal_Protected_Love,Guardianship Eternal Love,Accessories,Regional/uncertain client entry excluded from merchant (Server=bRO)
2975,10th_Anni_Badge_J,10th Anniversary Badge,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2979,Strawberry_Decoration,Strawberry Decoration,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
2982,Earth_Ring_J,Earth Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2985,Gyges_Ring,Gyges's Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2986,Snake_Ring,Snake Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=bRO)
2987,Snake_Pendant,Snake Pendant,Accessories,Regional/uncertain client entry excluded from merchant (Server=bRO)
2993,Yggdrasil_Ring,Heaven and Earth Tree Ring,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2994,Water_Crystal_Stone,Water Crystal Stone,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
2998,Shining_Trapezohedron,Shining Trapezohedron,Accessories,Regional/uncertain client entry excluded from merchant (Server=jRO)
5095,Orc_Hero_Helm_,Helmet of Orc Hero,Headgear,Regional/uncertain client entry excluded from merchant (Server=Unknown)
5434,Cola_Can,Cola Can,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5465,Celestial_Hat,Hat Of Fortune,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5466,Wind_Milestone,Wind Milestone,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5468,Parade_Cap,Parade Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5470,Eyes_Of_Darkness,Eye Of Darkness,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5471,Hairband_Of_Reginleif,Hairband Of Reginleif,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5472,Red_White_Hat,Red Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5473,Forceps_Hairpin,Nipper Crab Hairpin,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5474,Notice_Board,AFK Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5475,Cube_Mask,Mask Cube,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5506,Blue_Pajamas_Hat,Blue Night Cap,Headgear,Regional/uncertain client entry excluded from merchant (Server=idRO)
5507,Pink_Pajamas_Hat,Pink Night Cap,Headgear,Regional/uncertain client entry excluded from merchant (Server=bRO)
5563,Dolor_Hat,Dolor Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5576,Japan_Winecup,Wine Cup,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5595,Eye_Of_Juno,Eye Of Juno,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5602,Jaguar_Hat_J,Jaguar Hat J,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5607,Lyria_Doll_Hat,Lyria Doll Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5608,Dorothy_Doll_Hat,Dorothy Doll Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5610,Ice_Wing_Ear,Ice Wing Ear,Headgear,Regional/uncertain client entry excluded from merchant (Server=jRO)
5611,Turtle_Hat,Turtle Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5612,F_Blue_Drooping_Kitty,F Blue Drooping Kitty,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5613,F_Flying_Angel,F Flying Angel,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5614,F_Smoking_Pipe_,F Smoking Pipe,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5615,F_Pair_Of_Red_Ribbon_,F Pair Of Red Ribbon,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5616,F_Fish_On_Head_,F Fish On Head,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5617,F_Hibiscus,F Hibiscus,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5618,F_Cat_Hat,F Cat Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5619,F_Bunny_Band_,F Bunny Band,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5620,F_Magestic_Goat_TW,F Magestic Goat TW,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5621,F_Sheep_Hat,F Sheep Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5622,F_Mini_Propeller_,F Mini Propeller,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5623,F_Alice_Doll,F Alice Doll,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5624,F_Red_Glasses,F Red Glasses,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5625,F_Chick_Hat,F Chick Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5626,F_White_Deviruchi_Cap,F White Deviruchi Cap,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5627,F_Vane_Hairpin,F Vane Hairpin,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5628,F_Pecopeco_Hairband,F Pecopeco Hairband,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5629,F_Vacation_Hat,F Vacation Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5630,F_Charming_Ribbon,F Charming Ribbon,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5631,F_Water_Lily_Crown,F Water Lily Crown,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5632,F_Vanilmirth_Hat,F Vanilmirth Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5633,F_Drooping_Bunny_,F Drooping Bunny,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5634,F_Kettle_Hat,F Kettle Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5635,F_Dragon_Skull,F Dragon Skull,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5636,F_Ramen_Hat,F Ramen Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5637,F_Pink_Fur_Hat,F Pink Fur Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5638,F_Puppy_Hat,F Puppy Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5639,F_Magic_Eyes,F Magic Eyes,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5640,F_Jumping_Poring,F Jumping Poring,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5641,F_Robo_Eye,F Robo Eye,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5642,F_Yellow_Wizardry_Hat,F Yellow Wizardry Hat,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5643,F_Crescent_Helm,F Crescent Helm,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5644,F_Tiger_Mask,F Tiger Mask,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5645,F_Fantastic_Wig,F Fantastic Wig,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5646,F_Whisper_Mask,F Whisper Mask,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5647,F_Bunny_Band_C,F Bunny Band C,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5648,F_Centimental_Flower_C,F Centimental Flower C,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5649,F_Apple_Of_Archer_C,F Apple Of Archer C,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5650,F_Elven_Ears_C,F Elven Ears C,Headgear,Regional/uncertain client entry excluded from merchant (Server=iRO)
5651,F_Brooch_C,F Brooch C,Accessories,Regional/uncertain client entry excluded from merchant (Server=iRO)
